country,site,log,lat,MAT,MAP,duration,clay,Ph,SOC,crop_rotation,treatment,N_rate,ch4,sd_t
China,Beijing,116.23,40.22,11.8,577,S,,7.99,9.95,SR,CF,150,19.5,
China,Beijing,116.23,40.22,11.8,577,S,,7.99,9.95,SR,CF,120,16.5,
China,Beijing,116.23,40.22,11.8,577,S,,7.99,9.95,SR,CF,120,36.75,
China,Beijing,116.23,40.22,11.8,577,S,,7.99,9.95,SR,CF,120,33,
China,Beijing,116.23,40.22,11.8,577,S,,7.99,9.95,SR,CF,120,24,
China,Beijing,116.23,40.22,11.8,577,S,,7.99,9.95,SR,CF,120,4.5,
China,Nanjing,118.8,31.86,25,650,S,,6.6,13.1,RU,CF,100,95.025,18.525
China,Nanjing,118.8,31.86,25,650,S,,6.6,13.1,RU,CF,100,45.75,2.925
China,Nanjing,118.8,31.86,25,650,S,,6.6,13.1,RU,IF,100,37.425,5.475
China,Nanjing,118.83,31.87,15.7,1050,S,49,6.7,17.5,RU,IF,333,29.265,
China,Suzhou,120.68,31.53,15.5,1042,S,,6.3,19.14153132,RU,IF,240,131.52,10.65
China,Suzhou,120.68,31.53,15.5,1042,S,,6.3,19.14153132,RU,IF,240,152.28,15.2325
China,Suzhou,120.68,31.53,15.5,1042,S,,6.3,19.14153132,RU,IF,240,87.915,7.05
China,Suzhou,120.68,31.53,15.5,1042,S,,6.3,19.14153132,RU,IF,240,97.2,9.03
China,Suzhou,120.68,31.53,15.5,1042,S,,6.3,19.14153132,RU,IF,240,112.695,4.395
China,Suzhou,120.68,31.53,15.5,1042,S,,6.3,19.14153132,RU,IF,240,115.575,9.21
China,Huanggang,115.5,29.92,17.8,1361,S,,6.58,18.27146172,RU,CF,210,422.85,
China,Huanggang,115.5,29.92,17.8,1361,S,,6.58,18.27146172,RU,CF,210,470.175,
China,Wuxi,119.9,31.28,16,1150,S,,6.23,12.6,RU,IF,270,37.5,23.25
China,Wuxi,119.9,31.28,16,1150,S,,6.23,12.6,RU,IF,270,59.25,18.75
China,Zhenjiang,119.3,31.97,15,1000,S,,5.9,8.2,RU,IF,300,51.75,37.5
China,Suzhou,120.68,31.53,15.6,878,S,,6.4,19.72157773,RU,IF,240,115.3125,9.165
China,Suzhou,120.68,31.53,15.6,878,S,,6.4,19.72157773,RU,IF,240,131.52,10.65
China,Yancheng,120.18,33.45,13.6,939,S,,,8.3,RU,CF,225,34.758,
China,Wuhan,114.36,30.5,17,1256,S,,6.98,9.721577726,RU,CF,225,140.1,
China,Wuhan,114.36,30.5,17,1256,S,,6.98,9.721577726,RU,CF,225,148.65,
China,Zhenjiang,119.3,31.97,15.1,1018.6,S,,6.9,6.496519722,RU,CF,300,485.505,
China,Zhenjiang,119.3,31.97,15.1,1018.6,S,,6.9,6.496519722,SR,CF,300,231.7425,
China,Zhenjiang,119.3,31.97,15.1,1018.6,S,,6.9,6.496519722,SR,CF,300,77.325,
China,Yangzhou,119.7,32.58,15.9,924,S,13.6,8,10.67285383,RU,IF,150,118.1,6
China,Yangzhou,119.7,32.58,15.9,924,S,13.6,8,10.67285383,RU,IF,250,72.3,24.3
China,Yangzhou,119.7,32.58,15.9,924,S,13.6,8,10.67285383,RU,IF,150,98.7,16.1
China,Yangzhou,119.7,32.58,15.9,924,S,13.6,8,10.67285383,RU,IF,250,74,8
China,Yangzhou,119.7,32.58,15.9,924,S,13.6,8,10.67285383,RU,IF,150,124.6,35
China,Yangzhou,119.7,32.58,15.9,924,S,13.6,8,10.67285383,RU,IF,250,75.5,23.6
China,Zhenjiang,119.53,32.65,15,1000,S,14.2,6.91,11.9,RU,IF,225,33,
China,Zhenjiang,119.53,32.65,15,1000,S,14.2,6.91,11.9,RU,IF,225,39.375,
China,Zhenjiang,119.53,32.65,15,1000,S,14.2,6.91,11.9,RU,IF,225,48.075,
China,Zhenjiang,119.53,32.65,15,1000,S,14.2,6.91,11.9,RU,IF,225,33.675,
China,Nanjing,118.83,31.87,15.7,1050,S,14.3,5.7,14.7,RU,CF,220,100.5,26.25
China,Nanjing,118.83,31.87,15.7,1050,S,14.3,5.7,14.7,RU,CF,220,207.75,25.5
China,Nanjing,118.83,31.87,15.7,1050,S,14.3,5.7,14.7,RU,CF,220,47.25,1.5
China,Suzhou,120.71,31.56,15.6,878,S,,7.35,20.3,RU,IF,300,135.78,23.01
China,Suzhou,120.71,31.56,15.6,878,S,,7.35,20.3,RU,IF,225,128.93,27.25
China,Suzhou,120.71,31.56,15.6,878,S,,7.35,20.3,RU,IF,270,132.32,37.29
China,Suzhou,120.71,31.56,15.6,878,S,,7.35,20.3,RU,IF,300,246.65,59.41
China,Suzhou,120.71,31.56,15.6,878,S,,7.35,20.3,RU,IF,225,198.5,44.24
China,Suzhou,120.71,31.56,15.6,878,S,,7.35,20.3,RU,IF,270,208.17,69.91
China,Yangzhou,119.7,32.58,15.9,924,S,,8,18.4,RU,IF,250,162.1,48.9
China,Zhenjiang,119.47,31.91,15,1000,S,,,,RU,IF,300,214.8,
China,Zhenjiang,119.47,31.91,15,1000,S,,,,RU,IF,300,251.4,
China,Zhenjiang,119.47,31.91,15,1000,S,,,,RU,IF,300,320.6,
China,Zhenjiang,119.47,31.91,15,1000,S,,,,RU,IF,300,560.6,
China,Suzhou,120.72,31.55,16.6,1178,M,50,7.9,11.3,SR,IF,180,61.1,8.2
China,Suzhou,120.71,31.56,15.6,878,S,14,7.35,20.30162413,RU,IF,300,266,25.3
China,Suzhou,120.71,31.56,15.6,878,S,14,7.35,20.30162413,RU,IF,225,212,30.3
China,Suzhou,120.71,31.56,15.6,878,S,14,7.35,20.30162413,RU,IF,270,220,32.5
China,Suzhou,120.71,31.56,15.2,1163,M,14,7.35,20.30162413,RU,IF,300,239,34.5
China,Suzhou,120.71,31.56,15.2,1163,M,14,7.35,20.30162413,RU,IF,225,226,30.4
China,Suzhou,120.71,31.56,15.2,1163,M,14,7.35,20.30162413,RU,IF,270,228,32.6
China,Suzhou,120.71,31.56,15.8,984,M,14,7.35,20.30162413,RU,IF,300,141,25.2
China,Suzhou,120.71,31.56,15.8,984,M,14,7.35,20.30162413,RU,IF,225,135,15.7
China,Suzhou,120.71,31.56,15.8,984,M,14,7.35,20.30162413,RU,IF,270,129,32.2
China,Zhenjiang,119.27,32.58,15,1000,S,14,6.91,12,RU,CF,150,33,
China,Zhenjiang,119.27,32.58,15,1000,S,14,6.91,12,RU,CF,150,39.375,
China,Zhenjiang,119.27,32.58,15,1000,S,14,6.91,12,RU,CF,150,30.075,
China,Zhenjiang,119.27,32.58,15,1000,S,14,6.91,12,RU,CF,150,31.05,
China,Zhenjiang,119.27,32.58,15,1000,S,14,6.91,12,RU,CF,150,20.1,
China,Nanjing,118.83,31.87,16.5,1080,S,54,6.7,14.8,RU,IF,250,24.375,6.15
China,Nanjing,118.83,31.87,16.5,1080,S,54,6.7,14.8,RU,IF,250,13.8,2.55
China,Yancheng,120.53,34.33,13.6,939,S,69,7.9,9.976798144,RU,IF,300,19.788,3.972
China,Yancheng,120.53,34.33,13.6,939,S,69,7.9,9.976798144,RU,IF,300,192.024,32.043
China,Yancheng,120.53,34.33,13.6,939,S,69,7.9,9.976798144,RU,IF,300,241.32,49.734
China,Yancheng,120.53,34.33,13.6,939,S,69,7.9,9.976798144,RU,IF,300,16.461,3.048
China,Yancheng,120.53,34.33,13.6,939,S,69,7.9,9.976798144,RU,IF,300,81.885,1.728
China,Yancheng,120.53,34.33,13.6,939,S,69,7.9,9.976798144,RU,IF,300,342.591,13.575
China,Wuxi,120.42,31.45,15.7,1094,M,,6.5,19.5,RU,IF,225,100.62,
China,Wuxi,120.42,31.45,15.7,1094,M,,6.5,19.5,RU,IF,225,137.76,
China,Wuxi,120.42,31.45,15.7,1094,M,,6.5,19.5,RU,IF,225,63.99,
China,Wuxi,120.42,31.45,15.7,1094,M,,6.5,19.5,RU,IF,225,112.44,
China,Zhenjiang,119.3,31.97,15.1,1018.6,S,14.2,6.9,11.5,RU,IF,240,19.5,3
China,Zhenjiang,119.3,31.97,15.1,1018.6,S,14.2,6.9,11.5,RU,IF,240,17.25,3
China,Zhenjiang,119.3,31.97,15.1,1018.6,S,14.2,6.9,11.5,RU,IF,240,18.75,1.5
China,Nanjing,118.83,31.87,15.7,1050,S,,5.7,14.6,RU,CF,200,85.5,17.85
China,Nanjing,118.83,31.87,15.7,1050,S,,5.7,14.6,DR,CF,200,43.35,9.375
China,Nanjing,118.83,31.87,15.7,1050,S,,5.7,14.6,DR,CF,200,97.5,19.2
China,Nanjing,118.83,31.87,15.7,1050,S,,5.7,14.6,RU,CF,200,81,8.475
China,Nanjing,118.83,31.87,15.7,1050,S,,5.7,14.6,DR,CF,200,7.875,4.7025
China,Nanjing,118.83,31.87,15.7,1050,S,,5.7,14.6,DR,CF,200,123.75,43.5
China,Nanjing,118.83,31.87,15.7,1050,S,,5.7,14.6,RU,CF,200,62.925,13.125
China,Nanjing,118.83,31.87,15.7,1050,S,,5.7,14.6,DR,CF,200,63.075,11.85
China,Nanjing,118.83,31.87,15.7,1050,S,,5.7,14.6,DR,CF,200,75,3.12
China,Huanggang,115.55,29.85,17.8,1361,S,12,5.9,13.34,DR,CF,140,228,
China,Huanggang,115.55,29.85,17.8,1361,S,12,5.9,13.34,DR,CF,140,313.5,
China,Huanggang,115.55,29.85,17.8,1361,S,12,5.9,13.34,DR,CF,140,477.75,
China,Huanggang,115.55,29.85,17.8,1361,S,12,5.9,13.34,DR,CF,140,560.25,
China,Huanggang,115.55,29.85,17.8,1361,S,12,5.9,13.34,DR,CF,140,141.75,
China,Huanggang,115.55,29.85,17.8,1361,S,12,5.9,13.34,DR,CF,140,207,
China,Huanggang,115.55,29.85,17.8,1361,S,12,5.9,13.34,DR,CF,140,248.25,
China,Huanggang,115.55,29.85,17.8,1361,S,12,5.9,13.34,DR,CF,140,339.75,
China,Huanggang,115.55,29.85,17.8,1361,S,12,5.9,13.34,DR,CF,140,291.75,
China,Huanggang,115.55,29.85,17.8,1361,S,12,5.9,13.34,DR,CF,140,552,
China,Changsha,113.2,28.14,17.1,1316,S,,5.88,21.86774942,DR,IF,150,57.615,
China,Changsha,113.2,28.14,17.1,1316,S,,5.88,21.86774942,DR,IF,105,68.3025,
China,Changsha,113.2,28.14,17.1,1316,S,,5.88,21.86774942,DR,IF,52.5,59.2875,
China,Changsha,113.2,28.14,17.1,1316,S,,5.88,21.86774942,DR,IF,178,58.65,
China,Changsha,113.2,28.14,17.1,1316,S,,5.88,21.86774942,DR,IF,180,142.8675,
China,Changsha,113.2,28.14,17.1,1316,S,,5.88,21.86774942,DR,IF,135,127.6125,
China,Changsha,113.2,28.14,17.1,1316,S,,5.88,21.86774942,DR,IF,67.5,172.02,
China,Changsha,113.2,28.14,17.1,1316,S,,5.88,21.86774942,DR,IF,210,122.4,
China,Changsha,113.2,28.14,17.1,1316,S,,5.2,10.73085847,DR,IF,165,37.7025,
China,Changsha,113.2,28.14,17.1,1316,S,,5.2,10.73085847,DR,IF,180,106.0425,
China,Changde,110.5,28.92,16.5,1448,L,,5.15,19.31554524,DR,CF,81.3,16.125,2.4
China,Changde,110.5,28.92,16.5,1448,L,,5.13,18.50348028,DR,CF,81.3,15.75,7.725
China,Changde,110.5,28.92,16.5,1448,L,,4.9,20.12761021,DR,CF,81.3,20.925,4.05
China,Changde,110.5,28.92,16.5,1448,L,,5.15,19.31554524,DR,CF,101.7,35.775,17.775
China,Changde,110.5,28.92,16.5,1448,L,,5.13,18.50348028,DR,CF,101.7,39.3,13.35
China,Changde,110.5,28.92,16.5,1448,L,,4.9,20.12761021,DR,CF,101.7,41.175,12.375
China,Changde,110.5,28.92,16.5,1448,L,37.9,5.3,19.7,DR,CF,81.3,160.125,24.075
China,Changde,110.5,28.92,16.5,1448,L,37.9,5.3,18.3,DR,CF,81.3,157.65,77.775
China,Changde,110.5,28.92,16.5,1448,L,39.2,5.1,20.2,DR,CF,81.3,209.4,40.725
China,Changde,110.5,28.92,16.5,1448,L,37.9,5.3,19.7,DR,CF,101.7,358.725,176.925
China,Changde,110.5,28.92,16.5,1448,L,37.9,5.3,18.3,DR,CF,101.7,393.525,133.275
China,Changde,110.5,28.92,16.5,1448,L,39.2,5.1,20.2,DR,CF,101.7,411.825,123.75
China,Changde,110.5,28.92,16.5,1448,L,37.9,5.3,19.7,DR,CF,81.3,112.35,39.675
China,Changde,110.5,28.92,16.5,1448,L,37.9,5.3,18.3,DR,CF,81.3,114.45,24.45
China,Changde,110.5,28.92,16.5,1448,L,39.2,5.1,20.2,DR,CF,81.3,141.375,32.475
China,Changde,110.5,28.92,16.5,1448,L,37.9,5.3,19.7,DR,CF,101.7,371.025,106.95
China,Changde,110.5,28.92,16.5,1448,L,37.9,5.3,18.3,DR,CF,101.7,324.675,109.575
China,Changde,110.5,28.92,16.5,1448,L,39.2,5.1,20.2,DR,CF,101.7,400.425,137.55
China,Changde,110.5,28.92,16.5,1448,L,37.9,5.3,19.7,DR,CF,81.3,157.875,29.55
China,Changde,110.5,28.92,16.5,1448,L,37.9,5.3,18.3,DR,CF,81.3,159.975,49.575
China,Changde,110.5,28.92,16.5,1448,L,39.2,5.1,20.2,DR,CF,81.3,220.05,53.4
China,Changde,110.5,28.92,16.5,1448,L,37.9,5.3,19.7,DR,CF,101.7,375,123.15
China,Changde,110.5,28.92,16.5,1448,L,37.9,5.3,18.3,DR,CF,101.7,307.275,131.25
China,Changde,110.5,28.92,16.5,1448,L,39.2,5.1,20.2,DR,CF,101.7,401.4,53.1
China,Changsha,113.2,28.14,17.1,1500,S,,5.4,19.66357309,DR,IF,217.16,7.86,0.389711432
China,Changsha,113.3,28.55,17.5,1330,S,26.1,5.31,18.4,DR,IF,150,43.7,6.9
China,Changsha,113.3,28.55,17.5,1330,S,27.2,5.08,18.9,DR,IF,120,26.2,12.2
China,Changsha,113.6,28.15,17.2,1361,S,,6.3,18.4,DR,IF,150,159.675,4.425
China,Changsha,113.6,28.15,17.2,1361,S,,6.3,18.4,DR,IF,120,158.925,21.6
China,Changsha,113.6,28.15,17.2,1361,S,,6.3,18.4,DR,IF,165,143.1,28.2
China,Changsha,113.6,28.15,17.2,1361,S,,6.3,18.4,DR,IF,135,151.8,72.9
China,Changsha,113.6,28.15,17.2,1361,S,,6.3,18.4,DR,IF,167.7,211.2,135.6
China,Changsha,113.6,28.15,17.2,1361,S,,6.3,18.4,DR,IF,195,200.175,113.475
China,Changsha,113.6,28.15,17.2,1361,M,,6.3,18.4,DR,IF,150,108.225,14.625
China,Changsha,113.6,28.15,17.2,1361,M,,6.3,18.4,DR,IF,120,103.575,37.125
China,Changsha,113.6,28.15,17.2,1361,M,,6.3,18.4,DR,IF,165,177.375,29.1
China,Changsha,113.6,28.15,17.2,1361,M,,6.3,18.4,DR,IF,135,176.925,50.25
China,Changsha,113.6,28.15,17.2,1361,M,,6.3,18.4,DR,IF,167.7,247.65,23.1
China,Changsha,113.6,28.15,17.2,1361,M,,6.3,18.4,DR,IF,195,257.4,34.275
China,Changsha,113.6,28.15,17.2,1361,M,,6.3,18.4,DR,IF,150,199.35,46.65
China,Changsha,113.6,28.15,17.2,1361,M,,6.3,18.4,DR,IF,120,227.1,47.925
China,Changsha,113.6,28.15,17.2,1361,M,,6.3,18.4,DR,IF,165,270.225,33
China,Changsha,113.6,28.15,17.2,1361,M,,6.3,18.4,DR,IF,135,279,36.075
China,Changsha,113.6,28.15,17.2,1361,M,,6.3,18.4,DR,IF,167.7,282.225,52.8
China,Changsha,113.6,28.15,17.2,1361,M,,6.3,18.4,DR,IF,195,295.95,47.7
China,Yingtan,116.9,28.28,17.6,1789,S,,4.74,17,DR,CF,180,148.5,5.25
China,Yingtan,116.9,28.28,17.6,1789,S,,4.74,17,DR,IF,180,87.75,6.75
China,Yingtan,116.9,28.28,17.6,1789,S,,4.74,17,DR,IF,180,72.75,8.25
China,Yingtan,116.9,28.28,17.6,1789,S,,4.74,17,DR,CF,180,141.75,6.75
China,Yingtan,116.9,28.28,17.6,1789,S,,4.74,17,DR,IF,180,89.25,9
China,Yingtan,116.9,28.28,17.6,1789,S,,4.74,17,DR,IF,180,78,3
China,Yingtan,116.9,28.28,17.6,1789,S,,4.74,17,DR,CF,180,81,8.25
China,Yingtan,116.9,28.28,17.6,1789,S,,4.74,17,DR,IF,180,203.25,6.75
China,Yingtan,116.9,28.28,17.6,1789,S,,4.74,17,DR,IF,180,87.75,9
China,Yingtan,116.9,28.28,17.6,1789,S,,4.74,17,DR,IF,180,96.75,11.25
China,Yingtan,116.9,28.28,17.6,1789,S,,4.74,17,DR,CF,180,128.25,9
China,Yingtan,116.9,28.28,17.6,1789,S,,4.74,17,DR,IF,180,54,8.25
China,Yingtan,116.9,28.28,17.6,1789,S,,4.74,17,DR,IF,180,64.5,3
China,Yingtan,116.9,28.28,17.6,1789,S,,4.74,17,DR,IF,180,59.25,8.25
China,Yingtan,116.9,28.28,18,1800,S,,4.74,17,DR,IF,180,45.975,9.375
China,Yingtan,116.9,28.28,18,1800,S,,4.74,17,DR,IF,180,60.45,1.8
China,Yingtan,116.9,28.28,18,1800,S,,4.74,17,DR,IF,180,52.95,4.575
China,Yingtan,116.9,28.28,18,1800,S,,4.74,17,DR,IF,180,63.675,10.725
China,Yingtan,116.9,28.28,18,1800,S,,4.74,17,DR,IF,180,48,9.375
China,Yingtan,116.9,28.28,18,1800,S,,4.74,17,DR,IF,180,67.95,6.15
China,Yingtan,116.9,28.28,18,1800,S,,4.74,17,DR,IF,180,51.075,8.85
China,Yingtan,116.9,28.28,18,1800,S,,4.74,17,DR,IF,180,80.325,7.425
China,Yingtan,116.9,28.28,18,1800,S,,4.74,17,DR,IF,180,59.775,11.4
China,Yingtan,116.9,28.28,18,1800,S,,4.74,17,DR,IF,180,75.825,11.1
China,Yingtan,116.9,28.28,18,1800,S,,4.74,17,DR,IF,180,60.45,7.2
China,Yingtan,116.9,28.28,18,1800,S,,4.74,17,DR,IF,180,81.525,4.35
China,Yingtan,116.9,28.28,18,1800,M,,4.74,17,DR,IF,180,51.075,5.25
China,Yingtan,116.9,28.28,18,1800,M,,4.74,17,DR,IF,180,57.15,3.75
China,Yingtan,116.9,28.28,18,1800,M,,4.74,17,DR,IF,180,66.3,4.725
China,Yingtan,116.9,28.28,18,1800,M,,4.74,17,DR,IF,180,89.775,8.1
China,Guangzhou,113.3,23.13,22.6,1700,S,,6,23.97911833,DR,IF,150,47.25,
China,Guangzhou,113.3,23.13,22.6,1700,S,,6,23.97911833,DR,IF,150,47.625,
China,Guangzhou,113.3,23.13,22.6,1700,S,,6,23.97911833,DR,CF,150,115.125,
China,Guangzhou,113.3,23.13,22.6,1700,S,,6,23.97911833,DR,IF,180,54.675,
China,Guangzhou,113.3,23.13,22.6,1700,S,,6,23.97911833,DR,IF,180,39.225,
China,Guangzhou,113.3,23.13,22.6,1700,S,,6,23.97911833,DR,CF,180,174.075,
China,Guangzhou,113.3,23.13,22.6,1700,S,,6,23.97911833,DR,IF,180,100.725,
China,Guangzhou,113.3,23.13,22.6,1700,S,,6,23.97911833,DR,IF,180,83.025,
China,Guangzhou,113.3,23.13,22.6,1700,S,,6,23.97911833,DR,IF,180,30.375,
China,Guangzhou,113.3,23.13,22.6,1700,S,,6,23.97911833,DR,CF,180,193.35,
China,Guangzhou,113.3,23.13,22.6,1700,S,,6,23.97911833,DR,IF,180,132.6,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,217,68.85,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,217,45.6,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,217,64.575,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,217,52.5,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,217,71.475,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,217,78,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,217,94.5,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,217,81,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,217,71.475,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,147.15,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,193.65,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,110.925,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,132,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,187.275,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,136.5,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,131.25,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,263.25,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,137.775,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,123,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,98.25,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,40.5,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,126,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,113.25,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,116.25,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,63.75,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,110.25,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,85.5,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,105,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,99,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,76.5,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,118.5,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,117,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,107.25,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,81,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,118.5,
China,Huizhou,114.34,23.06,22,1800,S,16,7,17.98143852,DR,IF,296,75.75,
China,Jiaxing,120.67,30.83,15.7,1200,S,51.7,6.9,18.2,RU,CF,90,11.25,
China,Jiaxing,120.67,30.83,15.7,1200,S,51.7,6.9,18.2,RU,CF,180,8.85,
China,Jiaxing,120.67,30.83,15.7,1200,S,51.7,6.9,18.2,RU,CF,270,8.775,
China,Jiaxing,120.67,30.83,15.7,1200,S,51.7,6.9,18.2,RU,CF,90,24.9,
China,Jiaxing,120.67,30.83,15.7,1200,S,51.7,6.9,18.2,RU,CF,180,21.075,
China,Jiaxing,120.67,30.83,15.7,1200,S,51.7,6.9,18.2,RU,CF,270,21.975,
China,Jiaxing,120.67,30.83,15.7,1200,S,51.7,6.9,18.2,RU,CF,90,18.3,
China,Jiaxing,120.67,30.83,15.7,1200,S,51.7,6.9,18.2,RU,CF,180,15.675,
China,Jiaxing,120.67,30.83,15.7,1200,S,51.7,6.9,18.2,RU,CF,270,14.475,
China,Jiaxing,120.67,30.83,15.7,1200,M,51.7,6.9,18.2,RU,CF,90,26.775,
China,Jiaxing,120.67,30.83,15.7,1200,M,51.7,6.9,18.2,RU,CF,180,23.775,
China,Jiaxing,120.67,30.83,15.7,1200,M,51.7,6.9,18.2,RU,CF,270,22.125,
China,Jiaxing,120.67,30.83,15.7,1200,M,51.7,6.9,18.2,RU,CF,90,14.7,
China,Jiaxing,120.67,30.83,15.7,1200,M,51.7,6.9,18.2,RU,CF,180,15.75,
China,Jiaxing,120.67,30.83,15.7,1200,M,51.7,6.9,18.2,RU,CF,270,14.4,
China,Jiaxing,120.67,30.83,15.7,1200,M,51.7,6.9,18.2,RU,CF,90,11.25,
China,Jiaxing,120.67,30.83,15.7,1200,M,51.7,6.9,18.2,RU,CF,180,8.85,
China,Jiaxing,120.67,30.83,15.7,1200,M,51.7,6.9,18.2,RU,CF,270,8.775,
China,Mianyang,105.47,31.27,17.3,826,S,36.4,8.3,8.6,RU,CF,260,236.5,14.1
China,Mianyang,105.47,31.27,17.3,826,S,36.4,8.3,8.6,RU,CF,150,214.4,13.6
China,Mianyang,105.47,31.27,17.3,826,S,36.4,8.3,8.6,RU,CF,260,346.5,28.9
China,Mianyang,105.47,31.27,17.3,826,S,36.4,8.3,8.6,RU,CF,150,282.7,29.5
China,Mianyang,105.47,31.27,17.3,826,S,36.4,8.3,8.6,RU,CF,260,237.1,14.3
China,Mianyang,105.47,31.27,17.3,826,S,36.4,8.3,8.6,RU,CF,150,214,13.7
China,Yangzhou,119.7,32.58,15.9,924,S,14,8,18.4,RU,IF,150,174.6,40.9
China,Yangzhou,119.7,32.58,15.9,924,S,14,8,18.4,RU,IF,250,162.2,28.6
China,Yangzhou,119.7,32.58,15.9,924,S,14,8,18.4,RU,IF,150,118.1,6
China,Yangzhou,119.7,32.58,15.9,924,S,14,8,18.4,RU,IF,250,72.2,24.3
China,Yangzhou,119.7,32.58,15.9,924,S,14,8,18.4,RU,IF,150,98.7,16.1
China,Yangzhou,119.7,32.58,15.9,924,S,14,8,18.4,RU,IF,250,74,8
China,Yangzhou,119.7,32.58,15.9,924,M,14,8,18.4,RU,IF,150,124.6,35
China,Yangzhou,119.7,32.58,15.9,924,M,14,8,18.4,RU,IF,250,75.5,23.6
China,Shanghai,121.47,31.13,15.3,1022,S,,5.24,11.22,RU,CF,200,525.75,41.25
China,Shanghai,121.47,31.13,15.3,1022,S,,5.24,11.22,RU,CF,200,867.75,89.25
China,Suzhou,120.68,31.53,15.5,1042,S,,6.4,19.72157773,RU,IF,240,131.52,
China,Suzhou,120.68,31.53,15.5,1042,S,,6.4,19.72157773,RU,IF,240,152.28,
China,Yangzhou,119.7,32.58,15,1150,S,22,6.8,16.8,RU,IF,200,62.6,22.8
China,Yangzhou,119.7,32.58,15,1150,S,22,6.8,16.8,RU,IF,200,24.5,5.8
China,Jingzhou,113.75,30.08,17.2,1446,S,,7.84,18.25,SR,IF,165,72.85,10.03
China,Jingzhou,113.75,30.08,17.2,1446,S,,7.84,18.25,SR,IF,165,82.06,15.21
China,Jingzhou,113.75,30.08,17.2,1446,S,,7.84,18.25,SR,IF,165,77.45,6.11
China,Huanggang,115.55,29.85,17.8,1361,S,,4.79,18.9,RU,CF,210,238.5,
China,Huanggang,115.55,29.85,17.8,1361,S,,4.79,18.9,RU,CF,210,228,
China,Huanggang,116.23,30.02,17.5,1437,S,,7,14.25,RU,CF,210,716.25,
China,Huanggang,116.23,30.02,17.5,1437,S,,7,14.25,RU,CF,210,689.25,
China,Huanggang,116.23,30.02,17.5,1437,S,,7,14.25,RU,IF,210,273.75,
China,Huanggang,116.23,30.02,17.5,1437,S,,7,14.25,RU,IF,210,284.25,
China,Huanggang,116.23,30.02,17.5,1437,S,,7,14.25,RU,IF,210,132,
China,Huanggang,116.23,30.02,17.5,1437,S,,7,14.25,RU,IF,210,110.25,
China,Huanggang,116.23,30.02,17.5,1437,S,,7,14.25,RU,CF,210,782.0175,52.0875
China,Huanggang,116.23,30.02,17.5,1437,S,,7,14.25,RU,IF,210,297.4725,5.0625
China,Huanggang,116.23,30.02,17.5,1437,S,,7,14.25,RU,IF,210,70.4775,4.935
